transaction_id,timestamp,product_id,quantity,price,customer_id,sales_channel,discount_code,region,payment_method,transaction_status
18983,2025-01-10 10:50:24.711785,,,,10,reseller,STUDENT20,West,,unknown
18984,,10,3,299.97,32,invalid_channel,,invalid_region,,completed
18985,2025-12-01 10:53:14,10,,,999,reseller,HALFOFF,,debit_card,completed
,2025-01-11 15:36:51,9999999,,,-5,reseller,,Central,invalid_method,failed
18987,2025-04-10 09:46:54,10,,,133,,,East,invalid_method,pending
18988,2025-12-08 01:15:06,5,-2,-175.88,1,,,West,debit_card,pending
18989,2025-05-03 21:18:44.560183,8,-1,-50,999,,NOTVALID,,invalid_method,pending
18990,2025-08-19 21:18:55.477619,3,8,313.6,133,store,NOTVALID,East,debit_card,
,2025-02-22 05:28:58.734439,10,,,133,reseller,,East,paypal,
18992,2025-03-25 19:46:56,5,-1,-87.94,8,store,,West,cash,completed
18993,2025-06-25 04:27:37,7,,,1,,WELCOME10,,cash,completed
18994,2025-04-23 14:25:56,1,8,194.4,8,online,STUDENT20,East,paypal,completed
18995,2025-01-16 07:45:54.337430,3,7,274.4,8,,,North,credit_card,
,2025-10-23 04:14:24.728474,1,7,170.1,133,invalid_channel,WELCOME10,North,cash,
18997,2025-04-21 05:49:47,2,,,133,,NOTVALID,West,debit_card,pending
18998,2025-07-19 09:48:59,10,,,2,invalid_channel,,North,invalid_method,completed
18999,2025-03-17 14:28:05,10,10,999.9,32,invalid_channel,,North,,failed
19000,2025-11-03 10:27:59,8,,,32,online,,Central,paypal,completed
,2025-06-15 19:49:14,5,,,,online,NOTVALID,West,,completed
19002,2025-10-04 20:22:23,9999999,,,2,,HALFOFF,East,debit_card,pending
19003,not_a_timestamp,10,-1,-99.99,1,,,West,,
19004,2025-07-04 17:16:34,2,,,,reseller,HALFOFF,invalid_region,cash,completed
19005,2025-09-28 13:14:19.348837,7,,,2,reseller,STUDENT20,invalid_region,credit_card,
17769,2025-10-12 04:23:34,10,,,10,online,WELCOME10,Central,debit_card,pending
19007,2025-12-24 17:17:55.018302,2,,,133,reseller,WELCOME10,,invalid_method,
19008,2025-08-06 02:13:51,3,,,32,store,,invalid_region,cash,failed
19009,not_a_timestamp,10,,,-5,store,,,debit_card,failed
19010,2025-02-21 00:02:32,,-1,,8,online,STUDENT20,invalid_region,cash,completed
,2025-04-10 02:49:24,5,6,527.64,1,invalid_channel,WELCOME10,Central,paypal,pending
19012,2025-11-05 12:56:14.453094,10,,,133,reseller,STUDENT20,invalid_region,cash,failed
19013,2025-10-11 18:42:08,8,3,150,10,,HALFOFF,East,invalid_method,unknown
19014,2025-08-19 07:37:29,8,,,999,,NOTVALID,invalid_region,paypal,failed
19015,,2,,,,store,,,cash,completed
,2025-11-06 08:06:29,1,,,,online,WELCOME10,Central,cash,failed
19017,2025-11-19 08:35:45.108208,2,,,-5,store,STUDENT20,Central,paypal,completed
19018,2025-05-22 11:52:28,1,,,8,,WELCOME10,East,debit_card,pending
19019,2025-06-15 11:10:09,2,7,445.2,-5,invalid_channel,NOTVALID,West,invalid_method,failed
19020,2025-08-20 19:52:53,8,,,,,NOTVALID,West,cash,
,2025-05-17 11:34:05,7,8,295.2,,reseller,WELCOME10,West,debit_card,pending
19022,2025-02-27 14:45:35,2,8,508.8,,online,STUDENT20,West,cash,
19023,2025-11-18 23:28:48.339672,,,,8,store,HALFOFF,West,cash,failed
19024,,8,,,1,online,,,cash,pending
19025,2025-07-13 05:42:36.880660,1,,,8,reseller,,South,cash,
,2025-03-10 22:41:19,3,,,1,,STUDENT20,South,invalid_method,
19027,2025-08-23 00:35:14.156843,3,,,2,store,STUDENT20,South,cash,
19028,not_a_timestamp,10,,,32,store,,Central,invalid_method,unknown
19029,2025-02-23 00:08:10.110371,2,,,999,reseller,NOTVALID,East,credit_card,unknown
19030,2025-07-27 09:59:04.244260,10,,,1,reseller,,East,,unknown
,2025-10-18 04:31:32.835358,8,3,150,10,online,NOTVALID,South,invalid_method,completed
19032,2025-11-06 07:17:16,1,4,97.2,32,invalid_channel,HALFOFF,West,credit_card,unknown
19033,2025-05-22 17:30:45.720927,1,8,194.4,10,,,South,debit_card,
19034,2025-08-10 12:23:59,2,2,127.2,-5,store,,invalid_region,,unknown
19035,2025-09-17 14:12:16.119979,7,9,332.1,1,invalid_channel,,Central,debit_card,pending
,2025-07-11 13:39:35.379025,10,6,599.94,8,store,,West,,
19037,2025-01-04 03:48:28,3,-2,-78.4,1,online,STUDENT20,invalid_region,credit_card,pending
19038,2025-04-21 20:19:07,10,,,32,,NOTVALID,invalid_region,credit_card,unknown
19039,2025-04-02 21:06:32.115556,9999999,3,29999997,8,online,WELCOME10,invalid_region,invalid_method,failed
19040,2025-03-09 08:37:18,10,7,699.93,8,invalid_channel,NOTVALID,invalid_region,invalid_method,unknown
,2025-05-12 18:01:48,9999999,-1,-9999999,2,store,,North,cash,failed
19042,2025-02-12 21:57:00,9999999,,,,online,HALFOFF,Central,credit_card,
19043,2025-01-18 09:06:30.714954,9999999,0,0,-5,reseller,STUDENT20,South,debit_card,failed
19044,2025-02-13 00:09:50.302320,3,7,274.4,133,,,invalid_region,invalid_method,unknown
19045,2025-04-20 04:17:40.280391,5,,,8,,WELCOME10,,invalid_method,completed
11803,,2,,,133,invalid_channel,HALFOFF,East,paypal,completed
19047,2025-01-02 21:53:00,10,,,1,invalid_channel,,South,credit_card,completed
19048,not_a_timestamp,,9,,,reseller,HALFOFF,North,debit_card,completed
19049,not_a_timestamp,2,,,133,reseller,STUDENT20,North,invalid_method,completed
19050,,8,,,-5,reseller,,East,,
14908,2025-03-15 18:49:06.702227,10,,,2,store,,Central,cash,completed
19052,2025-06-15 11:41:43,10,,,2,,WELCOME10,West,paypal,unknown
19053,not_a_timestamp,9999999,,,32,online,HALFOFF,North,,
19054,2025-08-10 12:08:35,2,,,10,,STUDENT20,West,credit_card,pending
19055,not_a_timestamp,1,-2,-48.6,8,store,,North,paypal,completed
14921,not_a_timestamp,8,9,450,1,reseller,,South,paypal,failed
19057,2025-05-21 06:46:53,10,4,399.96,133,reseller,,,cash,completed
19058,2025-11-03 10:12:11,3,3,117.6,133,reseller,HALFOFF,South,cash,unknown
19059,2025-11-28 03:22:17,8,,,-5,invalid_channel,,North,paypal,
19060,2025-09-05 16:03:44,10,,,1,reseller,,South,credit_card,completed
4604,2025-10-17 15:38:05,10,,,8,invalid_channel,,East,debit_card,
19062,,,5,,2,,NOTVALID,West,cash,completed
19063,2025-01-24 23:34:48,10,,,32,,,Central,invalid_method,pending
19064,2025-10-20 21:30:54,10,-2,-199.98,-5,reseller,NOTVALID,West,debit_card,
19065,2025-04-21 12:28:03,8,,,8,online,WELCOME10,North,paypal,unknown
16120,2025-06-27 00:50:25.425354,2,4,254.4,1,reseller,,,invalid_method,failed
19067,2025-07-04 15:58:32,10,1,99.99,10,online,,Central,invalid_method,unknown
19068,2025-01-01 12:14:00.076564,7,5,184.5,32,store,,South,invalid_method,completed
19069,2025-07-15 21:56:09,1,,,133,invalid_channel,,,credit_card,pending
19070,2025-06-19 02:20:57,1,4,97.2,999,invalid_channel,,West,paypal,
,2025-08-20 05:59:36,2,0,0.0,1,online,WELCOME10,West,credit_card,completed
19072,2025-02-19 03:00:34,1,,,8,online,,invalid_region,debit_card,pending
19073,2025-03-25 14:53:21,10,6,599.94,8,,STUDENT20,South,paypal,
19074,2025-03-09 23:37:58,2,6,381.6,32,invalid_channel,WELCOME10,North,paypal,pending
19075,2025-05-12 20:42:23,1,,,32,online,HALFOFF,North,cash,
11964,not_a_timestamp,10,7,699.93,2,reseller,HALFOFF,East,debit_card,completed
19077,2025-06-19 13:21:12,10,0,0.0,2,,WELCOME10,West,credit_card,pending
19078,2025-09-12 08:25:32,2,7,445.2,8,store,HALFOFF,North,cash,
19079,2025-08-27 00:48:42.382384,,,,2,,,,paypal,completed
19080,2025-08-11 10:56:26,1,,,133,,STUDENT20,East,invalid_method,failed
12843,2025-03-23 10:40:44,10,,,-5,invalid_channel,HALFOFF,Central,paypal,failed
19082,2025-05-12 08:05:20,10,5,499.95,2,invalid_channel,WELCOME10,South,cash,pending
19083,2025-03-22 06:48:49,5,,,1,,HALFOFF,South,credit_card,
19084,2025-10-08 12:17:14.126226,,,,-5,,STUDENT20,invalid_region,cash,failed
19085,2025-10-13 09:30:37,3,7,274.4,2,invalid_channel,,South,paypal,
7562,,2,-2,-127.2,8,reseller,,North,paypal,completed
19087,2025-10-13 17:38:58,7,-1,-36.9,2,invalid_channel,STUDENT20,South,paypal,pending
19088,2025-11-22 23:18:09.925975,3,,,-5,,NOTVALID,,invalid_method,failed
19089,2025-07-04 12:06:22.823198,10,9,899.91,8,invalid_channel,WELCOME10,,invalid_method,
19090,2025-07-19 06:57:55,1,,,8,store,STUDENT20,North,invalid_method,
15403,2025-11-27 01:17:18,5,3,263.82,8,store,WELCOME10,South,paypal,unknown
19092,2025-06-20 09:37:58,3,,,8,online,,South,debit_card,failed
19093,2025-07-22 07:41:28.312592,5,5,439.7,133,store,STUDENT20,Central,credit_card,failed
19094,not_a_timestamp,,-2,,32,store,STUDENT20,West,,completed
19095,2025-03-12 08:11:35,1,,,-5,online,,North,paypal,completed
,2025-12-08 03:13:37,5,3,263.82,-5,,,invalid_region,invalid_method,pending
19097,,9999999,1,9999999,-5,,,,,pending
19098,2025-01-22 21:59:11,8,8,400,8,online,NOTVALID,,credit_card,failed
19099,2025-09-11 07:53:23.657651,1,,,133,online,,South,paypal,completed
19100,2025-06-27 01:54:49,7,1,36.9,1,online,STUDENT20,Central,cash,
,2025-05-15 14:36:46,2,4,254.4,8,,,Central,credit_card,
19102,2025-11-07 02:52:41,10,,,8,store,WELCOME10,invalid_region,paypal,failed
19103,2025-09-08 09:20:06,,,,2,reseller,HALFOFF,South,debit_card,pending
19104,2025-04-24 21:57:26.047410,2,10,636.0,,store,STUDENT20,,,completed
19105,2025-05-06 06:28:45,,,,1,,,West,invalid_method,unknown
8792,2025-08-04 01:52:03,10,5,499.95,1,invalid_channel,,East,paypal,completed
19107,not_a_timestamp,1,,,-5,store,,invalid_region,invalid_method,
19108,2025-03-04 12:54:12.151276,10,0,0.0,8,,STUDENT20,North,invalid_method,
19109,2025-04-18 04:36:56,9999999,,,,invalid_channel,WELCOME10,East,debit_card,
19110,2025-08-10 09:00:04,,,,8,invalid_channel,HALFOFF,Central,invalid_method,completed
,not_a_timestamp,2,,,133,online,WELCOME10,West,cash,failed
19112,2025-09-12 12:27:15,,0,,999,invalid_channel,STUDENT20,South,credit_card,unknown
19113,2025-08-11 08:46:13,1,10,243.0,2,invalid_channel,STUDENT20,West,credit_card,failed
19114,2025-07-21 19:07:09.252663,2,8,508.8,133,store,HALFOFF,invalid_region,invalid_method,
19115,2025-01-27 01:54:22,10,,,8,online,WELCOME10,West,cash,completed
,,5,-1,-87.94,10,store,WELCOME10,West,credit_card,unknown
19117,2025-09-11 19:33:47.154206,7,-2,-73.8,-5,store,,invalid_region,debit_card,
19118,2025-12-04 20:16:10,3,0,0.0,10,invalid_channel,,,paypal,completed
19119,2025-02-06 16:35:31,2,,,-5,,,North,debit_card,completed
19120,2025-10-14 08:34:34.978798,8,,,32,reseller,NOTVALID,North,paypal,completed
3895,2025-01-14 14:59:45.410001,1,6,145.8,,online,NOTVALID,Central,credit_card,
19122,2025-12-14 13:42:04.170754,8,,,999,store,WELCOME10,,paypal,unknown
19123,2025-08-25 13:05:48.947877,7,,,-5,,WELCOME10,,,
19124,2025-09-22 08:06:48.856590,7,3,110.7,999,,STUDENT20,invalid_region,invalid_method,completed
19125,2025-03-28 16:51:14,1,,,2,reseller,STUDENT20,Central,paypal,completed
,2025-07-24 21:29:09,1,8,194.4,999,invalid_channel,,,,
19127,2025-09-08 02:33:55.401025,1,,,1,invalid_channel,,North,debit_card,unknown
19128,2025-02-28 19:54:02,1,0,0.0,2,reseller,,North,debit_card,pending
19129,2025-02-26 14:44:26,1,2,48.6,2,,HALFOFF,West,credit_card,
19130,,9999999,,,2,online,,East,paypal,pending
,2025-04-16 14:40:49,8,,,133,,NOTVALID,West,paypal,
19132,2025-09-02 17:13:23,2,,,,store,,,cash,
19133,2025-12-15 05:04:07,2,,,8,online,,Central,credit_card,failed
19134,2025-10-22 06:01:02,9999999,1,9999999,2,reseller,STUDENT20,invalid_region,debit_card,failed
19135,2025-08-19 08:47:42.566986,8,,,8,online,WELCOME10,,invalid_method,
,2025-08-10 01:45:05,,8,,8,store,NOTVALID,North,cash,pending
19137,not_a_timestamp,7,7,258.3,8,,STUDENT20,,debit_card,
19138,2025-06-03 15:59:44,5,4,351.76,8,online,HALFOFF,invalid_region,,failed
19139,2025-10-10 23:30:03,3,-2,-78.4,1,store,WELCOME10,Central,,
19140,,3,,,8,online,,invalid_region,,unknown
,2025-11-28 16:34:50,,3,,999,online,HALFOFF,North,invalid_method,pending
19142,2025-04-23 11:52:39,9999999,-1,-9999999,10,store,WELCOME10,Central,paypal,completed
19143,,3,,,999,reseller,HALFOFF,East,,failed
19144,2025-10-12 06:20:39,3,,,2,store,WELCOME10,North,paypal,unknown
19145,2025-04-09 23:23:50,2,,,32,reseller,,South,debit_card,
11610,2025-09-07 08:23:37,7,7,258.3,2,reseller,HALFOFF,South,cash,failed
19147,2025-08-02 09:59:26,7,,,2,reseller,NOTVALID,invalid_region,credit_card,completed
19148,2025-06-16 02:12:03,9999999,-2,-19999998,1,online,,South,credit_card,pending
19149,2025-05-05 06:22:21,3,,,999,online,WELCOME10,East,cash,completed
19150,2025-11-17 12:23:46.781850,1,10,243.0,8,invalid_channel,STUDENT20,North,cash,unknown
,2025-10-25 03:13:43,10,3,299.97,-5,store,NOTVALID,North,credit_card,unknown
19152,2025-06-04 08:03:08,2,,,8,online,STUDENT20,Central,cash,pending
19153,2025-09-10 19:16:13,7,,,,reseller,,South,invalid_method,unknown
19154,2025-01-28 22:01:17.856405,3,,,10,,,West,credit_card,failed
19155,not_a_timestamp,3,3,117.6,133,online,NOTVALID,Central,,pending
9985,2025-03-17 14:34:41,9999999,,,1,store,HALFOFF,Central,paypal,completed
19157,2025-05-06 08:51:36,2,-2,-127.2,999,,NOTVALID,East,cash,failed
19158,2025-12-02 21:07:12,2,,,8,store,WELCOME10,West,paypal,failed
19159,2025-01-15 20:44:17,5,,,32,online,,,,
19160,2025-05-11 06:14:45,2,-2,-127.2,133,invalid_channel,WELCOME10,North,,
,2025-06-27 21:44:46,7,,,10,online,WELCOME10,Central,invalid_method,failed
19162,2025-03-21 05:59:58,7,,,32,reseller,NOTVALID,,credit_card,completed
19163,2025-09-06 03:09:47.862028,1,5,121.5,999,reseller,WELCOME10,East,paypal,failed
19164,2025-08-16 14:48:07,7,,,999,invalid_channel,NOTVALID,invalid_region,cash,unknown
19165,2025-07-22 01:12:30,2,1,63.6,999,store,WELCOME10,South,debit_card,unknown
17091,2025-11-20 23:48:31,2,2,127.2,2,invalid_channel,,North,cash,unknown
19167,2025-01-25 12:39:48,9999999,,,10,online,,North,,
19168,2025-03-06 15:13:45.931531,8,,,1,invalid_channel,HALFOFF,West,credit_card,completed
19169,2025-07-15 18:52:01,3,2,78.4,32,,WELCOME10,South,debit_card,unknown
19170,,10,0,0.0,8,invalid_channel,,,invalid_method,failed
5862,2025-10-13 10:06:53,1,,,8,reseller,WELCOME10,invalid_region,cash,unknown
19172,2025-07-13 03:30:39.293961,2,10,636.0,8,invalid_channel,HALFOFF,invalid_region,debit_card,
19173,2025-04-05 10:20:31,8,,,-5,store,,invalid_region,,failed
19174,2025-10-27 19:41:12,3,3,117.6,2,invalid_channel,STUDENT20,West,invalid_method,completed
19175,not_a_timestamp,9999999,,,1,store,STUDENT20,West,paypal,
13903,2025-04-27 04:14:59.094323,10,1,99.99,8,online,STUDENT20,Central,paypal,failed
19177,2025-07-07 02:16:20,8,,,1,,,North,credit_card,unknown
19178,2025-12-14 13:38:58.045539,1,,,1,reseller,WELCOME10,North,credit_card,
19179,2025-08-19 01:08:10,3,,,8,,NOTVALID,North,,unknown
19180,2025-07-22 06:48:30,1,2,48.6,1,store,STUDENT20,invalid_region,invalid_method,failed
11061,2025-06-16 18:44:00,2,3,190.8,32,invalid_channel,,invalid_region,paypal,unknown
19182,2025-06-06 11:58:14,,3,,2,,NOTVALID,East,cash,completed
19183,2025-03-11 06:09:49.354665,10,,,2,store,NOTVALID,Central,invalid_method,unknown
19184,not_a_timestamp,7,,,,invalid_channel,STUDENT20,Central,invalid_method,
19185,2025-05-10 04:02:47.495704,3,1,39.2,999,,STUDENT20,North,invalid_method,completed
2075,2025-01-04 12:06:25,,3,,999,online,WELCOME10,West,credit_card,completed
19187,2025-10-27 20:52:34.341357,7,2,73.8,32,invalid_channel,STUDENT20,North,invalid_method,completed
19188,2025-08-13 08:51:46.936298,2,7,445.2,,online,HALFOFF,invalid_region,cash,pending
19189,2025-12-09 10:00:53.447551,1,10,243.0,1,online,STUDENT20,Central,debit_card,
19190,2025-08-27 16:54:43,,,,8,reseller,HALFOFF,Central,paypal,pending
509,2025-12-13 19:12:56,10,9,899.91,,invalid_channel,,East,invalid_method,completed
19192,2025-08-02 07:18:30.241852,3,-2,-78.4,999,reseller,WELCOME10,Central,cash,unknown
19193,2025-02-04 21:30:27.228976,7,,,10,store,,West,cash,completed
19194,2025-10-07 02:04:56,2,,,2,store,,North,debit_card,unknown
19195,2025-06-26 10:35:14,3,,,8,,,North,cash,pending
,2025-11-07 22:10:55.192608,7,7,258.3,2,online,,West,,unknown
19197,2025-01-28 04:45:08.097851,3,,,999,online,,North,invalid_method,
19198,not_a_timestamp,10,2,199.98,32,,HALFOFF,South,credit_card,pending
19199,2025-05-03 04:59:30,,,,133,invalid_channel,WELCOME10,West,paypal,completed
19200,2025-07-26 22:20:08,2,,,999,,,invalid_region,cash,pending
,2025-09-09 03:37:45,5,8,703.52,133,invalid_channel,NOTVALID,Central,cash,unknown
19202,2025-09-07 01:55:21,5,-2,-175.88,32,online,WELCOME10,West,invalid_method,pending
19203,2025-06-01 17:36:39,1,,,-5,,,West,,pending
19204,2025-11-27 12:38:58,7,1,36.9,32,online,,North,credit_card,failed
19205,2025-08-17 20:31:53.337069,2,7,445.2,-5,invalid_channel,STUDENT20,,,pending
14170,2025-05-23 15:12:47.360874,9999999,2,19999998,2,store,STUDENT20,East,,unknown
19207,2025-12-22 10:11:57,7,,,2,,HALFOFF,East,,completed
19208,2025-03-13 17:48:12.138321,2,,,133,online,NOTVALID,South,debit_card,completed
19209,2025-11-07 10:19:27.332204,2,5,318.0,2,,HALFOFF,invalid_region,,completed
19210,2025-01-10 13:12:10.638001,8,2,100,8,reseller,NOTVALID,South,credit_card,
17398,2025-05-22 03:09:48,1,,,2,invalid_channel,NOTVALID,East,cash,pending
19212,2025-09-24 11:48:04,8,10,500,-5,store,,East,invalid_method,pending
19213,,10,,,2,,,invalid_region,,
19214,2025-05-01 16:43:50.753350,2,,,999,invalid_channel,,West,,pending
19215,2025-04-13 02:39:32.957639,9999999,,,,online,STUDENT20,Central,invalid_method,unknown
13846,2025-04-10 10:46:27,1,,,1,online,STUDENT20,East,paypal,
19217,2025-11-20 15:49:44.532630,,8,,32,reseller,,South,invalid_method,
19218,,10,,,32,online,,Central,credit_card,pending
19219,2025-02-25 22:30:38.387073,10,,,8,,,South,cash,pending
19220,,8,,,10,reseller,WELCOME10,East,credit_card,unknown
4760,2025-09-06 05:41:36.761244,7,,,133,,WELCOME10,North,,unknown
19222,2025-12-12 23:06:50,3,,,999,,NOTVALID,North,,completed
19223,2025-06-15 04:32:33,7,0,0.0,-5,store,,invalid_region,invalid_method,pending
19224,2025-07-16 17:38:48.133394,5,,,,online,,invalid_region,debit_card,
19225,2025-11-22 15:30:58,7,4,147.6,8,invalid_channel,,East,credit_card,failed
,2025-12-08 18:48:39,8,5,250,8,online,,South,credit_card,
19227,not_a_timestamp,10,8,799.92,1,store,,Central,paypal,unknown
19228,2025-08-16 02:43:26,5,1,87.94,10,reseller,HALFOFF,East,paypal,completed
19229,2025-02-26 09:16:29,2,,,2,store,STUDENT20,East,invalid_method,failed
19230,,5,0,0.0,1,,STUDENT20,West,invalid_method,unknown
,2025-05-18 11:10:06,,8,,8,,STUDENT20,Central,debit_card,
19232,2025-05-09 06:31:03,,2,,-5,store,WELCOME10,South,paypal,pending
19233,not_a_timestamp,7,3,110.7,1,invalid_channel,,South,,pending
19234,,2,2,127.2,2,store,,South,invalid_method,unknown
19235,2025-08-10 17:20:23,2,1,63.6,133,invalid_channel,NOTVALID,,cash,
682,2025-12-02 02:23:53.793352,10,3,299.97,32,invalid_channel,HALFOFF,South,paypal,completed
19237,2025-01-17 10:20:47,10,,,-5,store,WELCOME10,South,invalid_method,pending
19238,not_a_timestamp,9999999,,,8,online,,South,invalid_method,completed
19239,2025-04-18 04:37:29,10,9,899.91,133,,WELCOME10,South,credit_card,completed
19240,2025-11-23 19:08:26,1,,,999,invalid_channel,HALFOFF,,,unknown
8546,2025-09-12 07:36:50,3,,,999,reseller,NOTVALID,East,paypal,
19242,2025-02-15 09:59:38,,1,,-5,online,HALFOFF,South,credit_card,failed
19243,2025-02-23 14:59:12,9999999,9,89999991,999,online,NOTVALID,West,invalid_method,
19244,2025-12-21 21:41:56,2,5,318.0,2,store,,,credit_card,completed
19245,2025-12-24 20:01:57.464249,,,,-5,reseller,STUDENT20,invalid_region,credit_card,
,2025-07-10 02:45:11,8,10,500,999,online,,East,,failed
19247,2025-03-24 12:01:55,7,,,32,online,WELCOME10,West,,pending
19248,2025-08-19 08:16:58.973432,7,,,8,,WELCOME10,invalid_region,,
19249,2025-04-19 20:20:48.223165,,8,,999,invalid_channel,,Central,credit_card,
19250,not_a_timestamp,8,3,150,10,online,,West,paypal,failed
7739,,,,,8,invalid_channel,STUDENT20,West,debit_card,failed
19252,2025-07-28 00:55:07,,,,1,,NOTVALID,North,,
19253,2025-10-16 01:26:08,7,0,0.0,2,invalid_channel,HALFOFF,West,invalid_method,completed
19254,2025-11-13 16:48:17,7,-1,-36.9,1,store,,East,debit_card,completed
19255,2025-09-26 03:43:25,2,,,-5,invalid_channel,,invalid_region,paypal,pending
,2025-05-02 09:32:19.137912,2,,,32,online,HALFOFF,Central,paypal,completed
19257,not_a_timestamp,1,0,0.0,,online,WELCOME10,East,paypal,unknown
19258,2025-10-20 15:24:23.068820,2,,,2,,HALFOFF,Central,credit_card,failed
19259,2025-01-27 02:30:02,5,,,1,online,,North,paypal,pending
19260,,,,,8,,,invalid_region,,completed
6969,2025-06-24 14:36:30,2,,,2,invalid_channel,WELCOME10,Central,cash,pending
19262,not_a_timestamp,5,,,133,,WELCOME10,invalid_region,debit_card,
19263,2025-03-10 22:25:18.718658,10,,,,,,East,paypal,
19264,2025-01-19 08:12:29,2,-2,-127.2,8,store,,West,cash,unknown
19265,2025-04-14 00:13:11,,10,,2,invalid_channel,,invalid_region,paypal,pending
,,,-1,,8,reseller,NOTVALID,South,cash,failed
19267,2025-07-21 08:25:07,7,10,369.0,10,,,West,invalid_method,failed
19268,2025-02-03 22:09:27.095637,5,,,133,store,HALFOFF,invalid_region,cash,pending
19269,2025-04-24 14:40:48,3,,,8,,HALFOFF,,,failed
19270,2025-07-21 21:34:02,1,9,218.7,-5,store,HALFOFF,North,,pending
17909,2025-01-28 12:21:00,10,,,,,NOTVALID,South,,pending
19272,2025-11-24 22:26:55,7,,,1,online,HALFOFF,Central,,completed
19273,2025-09-10 22:42:28,10,,,1,reseller,NOTVALID,,invalid_method,
19274,2025-10-11 15:09:31,,9,,133,invalid_channel,,invalid_region,cash,
19275,2025-10-02 13:19:37.248951,10,,,133,online,STUDENT20,South,cash,completed
2666,2025-11-26 00:17:38,10,4,399.96,2,,STUDENT20,,cash,pending
19277,not_a_timestamp,7,,,999,store,,South,,
19278,2025-05-09 00:51:36.383931,2,,,10,reseller,WELCOME10,West,debit_card,failed
19279,2025-09-15 17:24:28,5,,,32,,HALFOFF,North,,
19280,2025-02-12 15:48:25,10,5,499.95,,online,WELCOME10,West,debit_card,pending
13906,2025-01-11 05:54:53,2,3,190.8,10,,,East,,unknown
19282,2025-04-11 02:20:27,,-1,,999,invalid_channel,,East,invalid_method,completed
19283,2025-06-26 10:26:29.533157,2,,,2,invalid_channel,HALFOFF,West,,completed
19284,2025-09-14 02:34:04,9999999,1,9999999,2,online,STUDENT20,East,cash,pending
19285,not_a_timestamp,1,3,72.9,2,,NOTVALID,East,paypal,unknown
,2025-09-02 02:35:56,9999999,7,69999993,32,,,North,paypal,pending
19287,2025-03-23 13:11:09,10,7,699.93,-5,online,,South,paypal,completed
19288,2025-02-20 02:10:22,10,7,699.93,,store,,South,cash,unknown
19289,2025-01-10 02:41:58,5,,,10,,WELCOME10,invalid_region,credit_card,
19290,2025-10-17 16:23:33,3,,,32,invalid_channel,STUDENT20,East,paypal,pending
,2025-05-09 23:47:56,5,,,32,invalid_channel,NOTVALID,South,debit_card,pending
19292,2025-01-16 01:43:58,5,,,8,store,STUDENT20,South,debit_card,failed
19293,2025-02-12 19:28:16,2,9,572.4,133,invalid_channel,,Central,invalid_method,failed
19294,,8,,,2,invalid_channel,,,paypal,
19295,2025-10-12 15:25:21,8,,,2,reseller,WELCOME10,North,invalid_method,
12952,2025-11-21 05:21:43,7,1,36.9,8,online,NOTVALID,invalid_region,credit_card,failed
19297,2025-10-04 11:24:11.128108,5,,,32,store,STUDENT20,invalid_region,invalid_method,failed
19298,2025-10-09 08:37:40,2,,,133,invalid_channel,WELCOME10,North,invalid_method,completed
19299,2025-10-24 23:20:11,5,,,8,reseller,WELCOME10,,paypal,completed
19300,2025-07-09 05:41:46,8,,,-5,reseller,,Central,,failed
,2025-01-09 08:12:15,1,4,97.2,1,reseller,NOTVALID,West,paypal,completed
19302,2025-04-01 06:09:26,1,2,48.6,8,,HALFOFF,North,paypal,completed
19303,2025-09-12 22:47:38,7,,,,invalid_channel,,invalid_region,paypal,completed
19304,2025-11-25 15:08:55,7,8,295.2,-5,store,WELCOME10,invalid_region,,unknown
19305,,2,3,190.8,8,reseller,WELCOME10,invalid_region,credit_card,
15228,,9999999,-2,-19999998,1,invalid_channel,HALFOFF,South,credit_card,pending
19307,2025-02-20 07:39:47.788554,5,,,32,store,WELCOME10,North,debit_card,unknown
19308,not_a_timestamp,5,,,999,online,,Central,,failed
19309,2025-03-02 06:24:14,1,,,32,,WELCOME10,North,debit_card,unknown
19310,2025-12-26 08:39:37,,,,32,,NOTVALID,,debit_card,completed
,2025-12-04 08:41:03,10,0,0.0,8,,NOTVALID,South,invalid_method,failed
19312,2025-07-05 07:44:06.851270,5,6,527.64,32,invalid_channel,HALFOFF,Central,paypal,completed
19313,2025-08-08 18:35:57.718818,2,7,445.2,999,reseller,WELCOME10,West,credit_card,failed
19314,2025-02-05 13:59:00,8,8,400,10,store,NOTVALID,,debit_card,failed
19315,2025-12-12 03:34:56,1,,,10,,,West,,failed
,2025-05-21 16:04:29.719334,3,9,352.8,999,invalid_channel,,South,debit_card,unknown
19317,2025-01-23 03:38:22.878441,3,,,999,invalid_channel,STUDENT20,South,cash,failed
19318,2025-06-20 12:13:15,10,9,899.91,2,online,HALFOFF,North,paypal,unknown
19319,2025-05-06 14:52:32,7,6,221.4,-5,invalid_channel,WELCOME10,North,paypal,
19320,,10,,,8,store,,,paypal,completed
815,2025-05-24 09:55:39.938127,8,,,1,store,NOTVALID,,paypal,unknown
19322,2025-05-03 15:01:45,5,,,2,invalid_channel,,West,invalid_method,
19323,2025-01-14 03:09:14,10,9,899.91,8,invalid_channel,HALFOFF,invalid_region,debit_card,pending
19324,2025-04-23 10:45:48.248787,2,8,508.8,10,reseller,NOTVALID,invalid_region,paypal,pending
